tmdb_id,title,genres,worldwide_revenue_usd,predicted_revenue_usd,absolute_error_usd,release_year,budget_usd,prediction_lower_usd,prediction_upper_usd,blockbuster_probability,blockbuster_actual,blockbuster_predicted,signed_error_usd,revenue_band
496450,"Miraculous: Ladybug & Cat Noir, The Movie",Animation; Fantasy; Action; Romance; Family,40208268.0,123480545.90253806,83272277.90253806,2023,86000000.0,0.0,276438341.77945864,0.0427655124060938,0,0,83272277.90253806,Regular (<$250M)
614479,Insidious: The Red Door,Horror; Thriller,189090647.0,33009905.754012764,156080741.24598724,2023,16000000.0,0.0,185967701.6309333,0.0209964126968833,0,0,-156080741.24598724,Regular (<$250M)
575264,Mission: Impossible - Dead Reckoning Part One,Action; Adventure; Thriller,571125435.0,589497962.6387655,18372527.638765454,2023,220000000.0,436540166.7618449,742455758.515686,0.7016553211039539,1,1,18372527.638765454,Blockbuster (>$400M)
508883,The Boy and the Heron,Animation; Fantasy; Drama,294200000.0,23321805.83119707,270878194.1688029,2023,50000000.0,0.0,176279601.70811763,0.021443908672989,0,0,-270878194.1688029,High Grossing ($250M-$400M)
1006462,The Flood,Action; Mystery; Thriller; Horror,25.0,477.27656208748806,452.27656208748806,2023,2.0,0.0,152958273.15348265,0.020802882925697,0,0,452.27656208748806,Regular (<$250M)
1058616,20 Days in Mariupol,Documentary; War,21000.0,678671.5681875867,657671.5681875867,2023,,0.0,153636467.44510815,0.020802882925697,0,0,657671.5681875867,Regular (<$250M)
856289,Creation of the Gods I: Kingdom of Storms,Action; Fantasy; War,369081777.0,332179570.1080105,36902206.89198953,2023,85000000.0,179221774.23108992,485137365.984931,0.5522413744458066,0,1,-36902206.89198953,High Grossing ($250M-$400M)
346698,Barbie,Comedy; Adventure; Fantasy,1447138421.0,100501348.13536663,1346637072.864633,2023,145000000.0,0.0,253459144.0122872,0.0338830831411379,1,0,-1346637072.864633,Blockbuster (>$400M)
709631,Cobweb,Horror,10091821.0,7177515.617705412,2914305.382294588,2023,13000000.0,0.0,160135311.49462596,0.020802882925697,0,0,-2914305.382294588,Regular (<$250M)
872585,Oppenheimer,Drama; History,952000000.0,90773622.51284358,861226377.4871564,2023,100000000.0,0.0,243731418.38976413,0.0414007480267875,1,0,-861226377.4871564,Blockbuster (>$400M)
616747,Haunted Mansion,Comedy; Drama; Fantasy,117449790.0,123260850.52523568,5811060.525235668,2023,157800000.0,0.0,276218646.40215623,0.0874099764089338,0,1,5811060.525235683,Regular (<$250M)
1008042,Talk to Me,Horror,91959188.0,4654491.077897906,87304696.9221021,2023,4500000.0,0.0,157612286.95481846,0.021083507447797,0,0,-87304696.9221021,Regular (<$250M)
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,Animation; Comedy; Action; Science Fiction,180513586.0,205928465.6967592,25414879.69675919,2023,75000000.0,52970669.81983864,358886261.57367975,0.0427655124060938,0,0,25414879.69675919,Regular (<$250M)
615656,Meg 2: The Trench,Action; Science Fiction; Horror,398500317.0,309116392.1241102,89383924.87588978,2023,129000000.0,156158596.24718967,462074188.0010308,0.2342462160964996,0,1,-89383924.87588978,High Grossing ($250M-$400M)
1110358,Yannick,Comedy; Drama; Thriller,3500000.0,1086152.661988378,2413847.338011622,2023,,0.0,154043948.53890893,0.020802882925697,0,0,-2413847.338011622,Regular (<$250M)
1121612,No More Bets,Drama; Crime,54578820.0,10648029.592975851,43930790.407024145,2023,,0.0,163605825.4698964,0.0274855618463477,0,0,-43930790.407024145,Regular (<$250M)
635910,The Last Voyage of the Demeter,Horror; Fantasy,21600000.0,24629782.268754575,3029782.2687545754,2023,45000000.0,0.0,177587578.14567512,0.0209706380367889,0,0,3029782.2687545754,Regular (<$250M)
729854,Concrete Utopia,Thriller; Action,28900000.0,11937898.459395245,16962101.540604755,2023,,0.0,164895694.33631578,0.021369773205029,0,0,-16962101.540604755,Regular (<$250M)
980489,Gran Turismo,Adventure; Drama; Action,121700000.0,54678592.440053344,67021407.559946656,2023,60000000.0,0.0,207636388.3169739,0.0255524057980325,0,0,-67021407.559946656,Regular (<$250M)
1072371,Jules,Comedy; Science Fiction; Drama,2000000.0,1109377.2968261254,890622.7031738746,2023,,0.0,154067173.17374668,0.0208282620888054,0,0,-890622.7031738746,Regular (<$250M)
912480,Red Rooms,Thriller; Crime,147552.0,1718945.136042934,1571393.136042934,2023,,0.0,154676741.01296347,0.020802882925697,0,0,1571393.136042934,Regular (<$250M)
1201104,the revenge,Action; Drama,30.0,584.2389844424748,554.2389844424748,2023,5.0,0.0,152958380.115905,0.020802882925697,0,0,554.2389844424748,Regular (<$250M)
565770,Blue Beetle,Action; Science Fiction; Adventure,130788072.0,100939403.25998674,29848668.740013257,2023,104000000.0,0.0,253897199.13690728,0.033506426192251,0,0,-29848668.740013257,Regular (<$250M)
912908,Strays,Comedy; Adventure,32000000.0,37164013.34730786,5164013.347307861,2023,46000000.0,0.0,190121809.2242284,0.0217837262543972,0,0,5164013.347307861,Regular (<$250M)
862557,The Hill,History; Drama,7600000.0,1490640.629573687,6109359.370426313,2023,,0.0,154448436.50649422,0.020867055873419,0,0,-6109359.370426313,Regular (<$250M)
762430,Retribution,Thriller; Action; Adventure,18685751.0,890516.7523398148,17795234.247660186,2023,20000000.0,0.0,153848312.62926036,0.020802882925697,0,0,-17795234.247660186,Regular (<$250M)
915935,Anatomy of a Fall,Thriller; Mystery; Crime,36000000.0,4089125.899600573,31910874.100399427,2023,6600000.0,0.0,157046921.77652112,0.0210401291130113,0,0,-31910874.100399427,Regular (<$250M)
814776,Bottoms,Comedy,12976079.0,6744737.790137176,6231341.209862824,2023,11300000.0,0.0,159702533.66705772,0.0208178805256418,0,0,-6231341.209862824,Regular (<$250M)
1552742,Luna,Fantasy; Mystery,342.0,300.56000400624356,41.43999599375644,2023,338.0,0.0,152958096.43692455,0.020802882925697,0,0,-41.43999599375644,Regular (<$250M)
926393,The Equalizer 3,Action; Thriller; Crime,191067560.0,141625838.0998192,49441721.90018079,2023,70000000.0,0.0,294583633.97673976,0.0248439896754778,0,0,-49441721.90018079,Regular (<$250M)
968051,The Nun II,Horror,269670590.0,109755644.07890607,159914945.9210939,2023,38500000.0,0.0,262713439.95582664,0.0208995631686838,0,0,-159914945.92109394,High Grossing ($250M-$400M)
1024773,It Lives Inside,Horror; Mystery,4800000.0,698541.4756763987,4101458.5243236017,2023,,0.0,153656337.35259694,0.0208282620888054,0,0,-4101458.5243236017,Regular (<$250M)
872906,Jawan,Action; Thriller,136675088.0,33941163.504445225,102733924.49555476,2023,31736340.0,0.0,186898959.38136575,0.021917318664159,0,0,-102733924.49555476,Regular (<$250M)
1001811,My Big Fat Greek Wedding 3,Comedy; Romance,34900000.0,21288706.791234437,13611293.208765564,2023,,0.0,174246502.66815498,0.0208190322188548,0,0,-13611293.208765564,Regular (<$250M)
812037,Last Summer,Drama,1022551.0,920091.5728802492,102459.42711975088,2023,,0.0,153877887.4498008,0.0208282620888054,0,0,-102459.42711975076,Regular (<$250M)
820525,After Everything,Romance; Drama,10644463.0,17071889.83977021,6427426.839770209,2023,14000000.0,0.0,170029685.71669075,0.0211219772654021,0,0,6427426.839770209,Regular (<$250M)
945729,A Haunting in Venice,Mystery; Thriller; Crime,121400000.0,139350429.03649253,17950429.036492527,2023,60000000.0,0.0,292308224.91341305,0.0223633734149458,0,0,17950429.036492527,Regular (<$250M)
958006,The Kill Room,Comedy; Crime,476375.0,8547019.083842808,8070644.083842808,2023,50000000.0,0.0,161504814.96076337,0.0209389259038926,0,0,8070644.083842808,Regular (<$250M)
986280,Fallen Leaves,Romance; Drama,12400000.0,1337226.598358701,11062773.401641298,2023,1480000.0,0.0,154295022.47527924,0.020802882925697,0,0,-11062773.401641298,Regular (<$250M)
299054,Expend4bles,Action; Adventure; Thriller,37917985.0,128607912.57142162,90689927.57142162,2023,100000000.0,0.0,281565708.4483422,0.0295782771831076,0,0,90689927.57142162,Regular (<$250M)
676727,The Inventor,Animation; Drama; Family; History,2037563.0,4144410.071023461,2106847.071023461,2023,10000000.0,0.0,157102205.94794402,0.0210917350534566,0,0,2106847.071023461,Regular (<$250M)
792293,Dumb Money,History; Comedy; Drama,20703794.0,9478183.101945002,11225610.898054998,2023,30000000.0,0.0,162435978.97886556,0.0208282620888054,0,0,-11225610.898054998,Regular (<$250M)
859235,Coup de chance,Romance; Drama,7837847.0,11340047.504885113,3502200.504885111,2023,12000000.0,0.0,164297843.38180566,0.0208439566180736,0,0,3502200.504885113,Regular (<$250M)
893723,PAW Patrol: The Mighty Movie,Adventure; Animation; Comedy; Family; Science Fiction,202231360.0,60552852.46261473,141678507.53738528,2023,30000000.0,0.0,213510648.3395353,0.0212481894298521,0,0,-141678507.53738528,Regular (<$250M)
670292,The Creator,Science Fiction; Action; Adventure,104272136.0,72633818.5617649,31638317.438235104,2023,80000000.0,0.0,225591614.43868545,0.0302509947659658,0,0,-31638317.438235104,Regular (<$250M)
944401,Dogman (2023),Action; Drama; Crime,4082217.0,3154802.5251650903,927414.4748349095,2023,,0.0,156112598.40208563,0.0208521258963943,0,0,-927414.4748349095,Regular (<$250M)
951491,Saw X,Horror; Mystery,125319714.0,61208665.353870355,64111048.646129645,2023,13000000.0,0.0,214166461.2307909,0.0207358261280625,0,0,-64111048.646129645,Regular (<$250M)
939335,Muzzle,Action; Thriller; TV Movie,7807.0,1586380.488156634,1578573.488156634,2023,,0.0,154544176.3650772,0.0211175229110752,0,0,1578573.488156634,Regular (<$250M)
970348,The Old Oak,Drama,7729788.0,2117051.291287217,5612736.708712783,2023,,0.0,155074847.16820776,0.0208282620888054,0,0,-5612736.708712783,Regular (<$250M)
807172,The Exorcist: Believer,Horror,136998069.0,63194732.86698825,73803336.13301176,2023,30000000.0,0.0,216152528.7439088,0.0208870178610218,0,0,-73803336.13301176,Regular (<$250M)
943134,The Animal Kingdom,Adventure; Drama; Science Fiction,9138503.0,8135337.611592817,1003165.3884071828,2023,15200000.0,0.0,161093133.48851338,0.0209915197978345,0,0,-1003165.3884071828,Regular (<$250M)
744857,When Evil Lurks,Horror; Thriller,2090252.0,1008684.3995141898,1081567.60048581,2023,,0.0,153966480.27643475,0.021083507447797,0,0,-1081567.60048581,Regular (<$250M)
897087,Freelance,Action; Comedy,9112817.0,7826315.722906304,1286501.2770936957,2023,40000000.0,0.0,160784111.59982684,0.0209389259038926,0,0,-1286501.2770936964,Regular (<$250M)
980026,The Promised Land,Action; Drama; History,2246680.0,2939293.398027729,692613.3980277288,2023,8500000.0,0.0,155897089.27494827,0.0209588768283183,0,0,692613.3980277288,Regular (<$250M)
1046090,"The Pig, the Snake and the Pigeon",Crime; Drama; Thriller,91608950.0,1540908.8025844523,90068041.19741555,2023,,0.0,154498704.679505,0.0236856769178478,0,0,-90068041.19741555,Regular (<$250M)
837335,La Chimera,Drama; Fantasy; Comedy,4933288.0,2853087.045057122,2080200.954942878,2023,,0.0,155810882.92197767,0.0209915197978345,0,0,-2080200.954942878,Regular (<$250M)
901362,Trolls Band Together,Animation; Family; Music; Fantasy; Comedy; Adventure,210231405.0,299642151.15950596,89410746.15950596,2023,95000000.0,146684355.2825854,452599947.03642654,0.0996056577156131,0,1,89410746.15950596,Regular (<$250M)
1160003,Night of the Hunted,Horror; Mystery; Thriller,344758.0,262351.6472425888,82406.3527574112,2023,,0.0,153220147.52416313,0.020802882925697,0,0,-82406.3527574112,Regular (<$250M)
734002,The Peasants,Animation; History; Drama,10064347.0,20561913.643023346,10497566.643023346,2023,7475000.0,0.0,173519709.5199439,0.0211531103091028,0,0,10497566.643023346,Regular (<$250M)
988402,Humanist Vampire Seeking Consenting Suicidal Person,Comedy; Fantasy; Horror,97578.0,1547521.9371119165,1449943.9371119165,2023,3000000.0,0.0,154505317.81403247,0.020802882925697,0,0,1449943.9371119165,Regular (<$250M)
1160164,TAYLOR SWIFT | THE ERAS TOUR,Music,261656269.0,6800480.331346475,254855788.66865352,2023,15000000.0,0.0,159758276.20826703,0.0316170817627853,0,0,-254855788.66865352,High Grossing ($250M-$400M)
466420,Killers of the Flower Moon,Crime; History; Drama,158722599.0,39547299.95811984,119175299.04188016,2023,200000000.0,0.0,192505095.8350404,0.0765659977623953,0,1,-119175299.04188016,Regular (<$250M)
949229,Leo,Action; Crime; Thriller,71772785.0,19009269.55036451,52763515.44963549,2023,42219285.0,0.0,171967065.42728508,0.021654832392981,0,0,-52763515.44963549,Regular (<$250M)
965791,A Difficult Year,Comedy,7004555.0,12077597.424802754,5073042.424802754,2023,13000000.0,0.0,165035393.3017233,0.0207944774117597,0,0,5073042.424802754,Regular (<$250M)
912916,The Other Zoey,Romance; Drama; Comedy,168000.0,1426858.46189973,1258858.46189973,2023,,0.0,154384654.33882028,0.020867055873419,0,0,1258858.46189973,Regular (<$250M)
1058694,Radical,Drama,21761164.0,14433305.221436722,7327858.778563278,2023,10000000.0,0.0,167391101.09835726,0.0210779297097782,0,0,-7327858.778563278,Regular (<$250M)
507089,Five Nights at Freddy's,Horror; Thriller,297242145.0,51363580.02014208,245878564.97985792,2023,20000000.0,0.0,204321375.89706263,0.0212040636455847,0,0,-245878564.97985792,High Grossing ($250M-$400M)
800158,The Killer (2023),Crime; Thriller,362113.0,19669566.9679028,19307453.9679028,2023,175000000.0,0.0,172627362.84482336,0.0373476361491768,0,0,19307453.9679028,Regular (<$250M)
897160,Brave Citizen,Action; Drama; Comedy,2116112.0,3597632.368527859,1481520.368527859,2023,,0.0,156555428.2454484,0.0208282620888054,0,0,1481520.368527859,Regular (<$250M)
1026227,There's Still Tomorrow,Drama; Comedy; History,50121593.0,2518328.390920481,47603264.60907952,2023,9000000.0,0.0,155476124.26784104,0.020802882925697,0,0,-47603264.60907952,Regular (<$250M)
840430,The Holdovers,Drama; Comedy,42513270.0,12480978.469293045,30032291.530706957,2023,13000000.0,0.0,165438774.3462136,0.0210401291130113,0,0,-30032291.530706957,Regular (<$250M)
1020006,Priscilla,Drama; Romance,30140906.0,1547646.3015239364,28593259.698476065,2023,20000000.0,0.0,154505442.17844447,0.020802882925697,0,0,-28593259.698476065,Regular (<$250M)
1075175,How to Have Sex,Drama,1216642.0,448053.3094135046,768588.6905864953,2023,,0.0,153405849.18633404,0.020802882925697,0,0,-768588.6905864954,Regular (<$250M)
940721,Godzilla Minus One,Science Fiction; Horror; Action,113676322.0,49123140.50071867,64553181.49928133,2023,15000000.0,0.0,202080936.37763923,0.0215325767587965,0,0,-64553181.49928133,Regular (<$250M)
609681,The Marvels,Science Fiction; Adventure; Action,206136825.0,762518020.0487098,556381195.0487098,2023,274800000.0,609560224.1717892,915475815.9256305,0.7272592868488393,0,1,556381195.0487098,Regular (<$250M)
964960,The Taste of Things,Romance; Drama,5970753.0,2478681.996012508,3492071.003987492,2023,6500000.0,0.0,155436477.87293306,0.0210053173354777,0,0,-3492071.003987492,Regular (<$250M)
1092329,Journey to Bethlehem,Family; Drama,7778330.0,8154004.028970212,375674.02897021174,2023,6000000.0,0.0,161111799.90589076,0.0208178805256418,0,0,375674.02897021174,Regular (<$250M)
823482,Dream Scenario,Comedy; Fantasy,14114415.0,3646606.997467224,10467808.002532776,2023,10000000.0,0.0,156604402.87438777,0.020802882925697,0,0,-10467808.002532776,Regular (<$250M)
976893,Perfect Days,Drama,24094016.0,12412567.625619948,11681448.374380052,2023,14000000.0,0.0,165370363.5025405,0.0209915197978345,0,0,-11681448.374380052,Regular (<$250M)
1056360,American Fiction,Comedy; Drama,22483370.0,16996582.795501627,5486787.204498373,2023,16000000.0,0.0,169954378.67242217,0.0208282620888054,0,0,-5486787.204498373,Regular (<$250M)
1022796,Wish,Animation; Family; Fantasy; Adventure,254997360.0,117112528.64630936,137884831.35369065,2023,175000000.0,0.0,270070324.5232299,0.1110277577505759,0,1,-137884831.35369062,High Grossing ($250M-$400M)
695721,The Hunger Games: The Ballad of Songbirds & Snakes,Science Fiction; Action,337371917.0,243672003.46354684,93699913.53645316,2023,100000000.0,90714207.58662628,396629799.3404674,0.0488114294333507,0,0,-93699913.53645316,High Grossing ($250M-$400M)
621587,Next Goal Wins,Comedy; Drama,18062279.0,21932599.755027615,3870320.7550276145,2023,14000000.0,0.0,174890395.63194817,0.0208092443023786,0,0,3870320.7550276145,Regular (<$250M)
839369,May December,Drama,4232370.0,2716255.895309108,1516114.1046908922,2023,20000000.0,0.0,155674051.77222967,0.0208178805256418,0,0,-1516114.1046908922,Regular (<$250M)
930564,Saltburn,Drama; Comedy; Thriller,21013738.0,15491594.153113896,5522143.846886104,2023,20000000.0,0.0,168449390.03003445,0.021204534991255,0,0,-5522143.846886104,Regular (<$250M)
1071215,Thanksgiving,Horror; Mystery,46553280.0,27166732.610354953,19386547.389645047,2023,15000000.0,0.0,180124528.4872755,0.0209344269877383,0,0,-19386547.389645047,Regular (<$250M)
523607,Maestro,Drama; Romance; Music,300000.0,49584025.50945875,49284025.50945875,2023,80000000.0,0.0,202541821.3863793,0.0372454451830296,0,0,49284025.50945875,Regular (<$250M)
586810,Mars Express,Animation; Science Fiction; Thriller,1455713.0,2018950.857512936,563237.8575129358,2023,7900000.0,0.0,154976746.73443347,0.0210587446676395,0,0,563237.857512936,Regular (<$250M)
753342,Napoleon,History; War; Drama,222435664.0,152746676.0226982,69688987.9773018,2023,165000000.0,0.0,305704471.89961874,0.0750223408333928,0,1,-69688987.9773018,Regular (<$250M)
1056380,The Coffee Table,Horror; Thriller; Drama; Comedy,16630.0,684826.8805705268,668196.8805705268,2023,,0.0,153642622.75749108,0.020802882925697,0,0,668196.8805705268,Regular (<$250M)
664341,Eileen,Thriller; Crime,1560142.0,5393966.510371357,3833824.510371357,2023,16000000.0,0.0,158351762.3872919,0.020802882925697,0,0,3833824.510371357,Regular (<$250M)
781732,Animal,Action; Crime; Drama,108300000.0,16728737.38779897,91571262.61220104,2023,13000000.0,0.0,169686533.26471952,0.0214436628542541,0,0,-91571262.61220104,Regular (<$250M)
1208334,Emmanuel,Drama,10.0,440.8253403365258,430.8253403365258,2023,270.0,0.0,152958236.70226088,0.020802882925697,0,0,430.8253403365258,Regular (<$250M)
787699,Wonka,Comedy; Family; Fantasy,634502312.0,349687510.5677379,284814801.4322621,2023,125000000.0,196729714.69081733,502645306.4446584,0.2054927119797898,1,1,-284814801.4322621,Blockbuster (>$400M)
838240,Robot Dreams,Animation; Drama; Comedy; Science Fiction,4656348.0,4071023.146572851,585324.8534271484,2023,5300000.0,0.0,157028819.0234934,0.0210231015883665,0,0,-585324.8534271489,Regular (<$250M)
940551,Migration,Family; Comedy; Adventure; Animation,298776052.0,84739999.78486022,214036052.21513975,2023,72000000.0,0.0,237697795.66178077,0.0267729088237049,0,0,-214036052.21513975,High Grossing ($250M-$400M)
792307,Poor Things,Science Fiction; Romance; Comedy,117607117.0,13369470.783977885,104237646.21602212,2023,35000000.0,0.0,166327266.66089845,0.02123558899794,0,0,-104237646.21602212,Regular (<$250M)
845111,The Three Musketeers: Milady,Adventure; Action; Drama,21730766.0,19019596.83786008,2711169.1621399187,2023,39000000.0,0.0,171977392.71478063,0.0213380467853914,0,0,-2711169.1621399187,Regular (<$250M)
365620,Ferrari,History; Drama,39220516.0,27988621.954067156,11231894.045932844,2023,95000000.0,0.0,180946417.8309877,0.0288424637356964,0,0,-11231894.045932844,Regular (<$250M)
927107,The Bricklayer,Action; Thriller,899683.0,13475813.100656662,12576130.100656662,2023,23900000.0,0.0,166433608.9775772,0.020802882925697,0,0,12576130.100656662,Regular (<$250M)
467244,The Zone of Interest,Drama; History; War,52631884.0,13852313.616322856,38779570.38367715,2023,15000000.0,0.0,166810109.4932434,0.0208282620888054,0,0,-38779570.38367714,Regular (<$250M)
906126,Society of the Snow,Drama; History,1281.0,11140348.882668238,11139067.882668238,2023,65500000.0,0.0,164098144.75958878,0.0231175233183417,0,0,11139067.882668238,Regular (<$250M)
572802,Aquaman and the Lost Kingdom,Action; Adventure; Fantasy,440181226.0,538244139.4749736,98062913.47497356,2023,205000000.0,385286343.598053,691201935.3518941,0.651626589422663,1,1,98062913.47497356,Blockbuster (>$400M)
760774,One Life,History; Drama,51437352.0,1000655.567345014,50436696.432654984,2023,,0.0,153958451.44426557,0.0208282620888054,0,0,-50436696.432654984,Regular (<$250M)
850165,The Iron Claw,Drama; History,40130232.0,14362490.17485725,25767741.82514275,2023,15900000.0,0.0,167320286.0517778,0.0210053173354777,0,0,-25767741.82514275,Regular (<$250M)
1072790,Anyone but You,Romance; Comedy,214891370.0,13631736.955535922,201259633.04446408,2023,25000000.0,0.0,166589532.83245647,0.0208521258963943,0,0,-201259633.04446408,Regular (<$250M)
994108,All of Us Strangers,Romance; Drama; Fantasy,14864960.0,3438443.199075326,11426516.800924674,2023,5000000.0,0.0,156396239.07599586,0.0208282620888054,0,0,-11426516.800924674,Regular (<$250M)
1062807,SPY x FAMILY CODE: White,Animation; Comedy; Adventure; Action,59629242.0,14371608.28790627,45257633.712093726,2023,5000000.0,0.0,167329404.1648268,0.0211756637078697,0,0,-45257633.712093726,Regular (<$250M)
558915,The Color Purple,Drama,68919191.0,94956009.84755471,26036818.847554713,2023,90000000.0,0.0,247913805.7244753,0.0324953677406634,0,0,26036818.847554713,Regular (<$250M)
823452,The Boys in the Boat,Drama; History,54401583.0,23603529.991505947,30798053.008494053,2023,40000000.0,0.0,176561325.8684265,0.0211339333235501,0,0,-30798053.008494053,Regular (<$250M)
1063879,Infested,Horror; Thriller,2110014.0,1273883.6862927957,836130.3137072045,2023,,0.0,154231679.56321335,0.020802882925697,0,0,-836130.3137072043,Regular (<$250M)
845783,Baghead,Horror,6691851.0,577038.683876157,6114812.316123843,2023,,0.0,153534834.5607967,0.020802882925697,0,0,-6114812.316123843,Regular (<$250M)
1072342,Night Swim,Horror,54785387.0,20163008.62812882,34622378.37187118,2024,15000000.0,0.0,173120804.50504938,0.0208823853530802,0,0,-34622378.37187118,Regular (<$250M)
972433,Race for Glory: Audi vs. Lancia,Drama; History,2151772.0,647292.9581123653,1504479.041887635,2024,,0.0,153605088.8350329,0.0208282620888054,0,0,-1504479.041887635,Regular (<$250M)
866398,The Beekeeper,Action; Crime; Thriller,162619535.0,13532925.345065735,149086609.65493426,2024,35000000.0,0.0,166490721.2219863,0.021268694434656,0,0,-149086609.65493426,Regular (<$250M)
1214314,One More Shot,Action; Thriller,87850934.0,5427031.159566187,82423902.8404338,2024,,0.0,158384827.03648674,0.0208870178610218,0,0,-82423902.8404338,Regular (<$250M)
626412,Alienoid: Return to the Future,Action; Fantasy; Adventure; Science Fiction,10824208.0,12532760.910499496,1708552.9104994943,2024,,0.0,165490556.78742003,0.021369773205029,0,0,1708552.9104994964,Regular (<$250M)
673593,Mean Girls,Comedy,104970953.0,26312521.6229917,78658431.3770083,2024,36000000.0,0.0,179270317.49991226,0.0210382854682337,0,0,-78658431.3770083,Regular (<$250M)
758679,Mothers' Instinct,Thriller; Drama,2681023.0,398295.4928783192,2282727.507121681,2024,,0.0,153356091.36979887,0.0208282620888054,0,0,-2282727.507121681,Regular (<$250M)
976584,The Book of Clarence,Adventure; Comedy; Drama,6205230.0,37535764.75404624,31330534.75404624,2024,40000000.0,0.0,190493560.6309668,0.0221702405265443,0,0,31330534.75404624,Regular (<$250M)
1026436,Miller's Girl,Thriller; Drama; Romance,1430985.0,4122464.849835245,2691479.849835245,2024,4000000.0,0.0,157080260.7267558,0.020825323946338,0,0,2691479.849835245,Regular (<$250M)
785542,The Outrun,Drama,3983828.0,2739978.834752334,1243849.1652476666,2024,,0.0,155697774.71167287,0.020802882925697,0,0,-1243849.1652476662,Regular (<$250M)
790462,I.S.S.,Science Fiction; Thriller,6605079.0,5232096.4212587895,1372982.5787412105,2024,13800000.0,0.0,158189892.29817933,0.020802882925697,0,0,-1372982.5787412105,Regular (<$250M)
1096342,Beautiful Wedding,Romance; Comedy; Drama,1781246.0,4146377.0981279,2365131.0981279,2024,,0.0,157104172.97504845,0.0209057306944117,0,0,2365131.0981279,Regular (<$250M)
586353,The Master and Margarita,Fantasy; Drama,28013812.0,12795486.940276803,15218325.059723197,2024,15000000.0,0.0,165753282.81719735,0.021324941375055,0,0,-15218325.059723197,Regular (<$250M)
1019939,Hundreds of Beavers,Comedy; Adventure; Action,1267995.0,855390.9340173316,412604.0659826684,2024,150000.0,0.0,153813186.81093788,0.020802882925697,0,0,-412604.0659826684,Regular (<$250M)
1146972,Mobile Suit Gundam SEED FREEDOM,Animation; Science Fiction; Action; Drama,36038764.0,9622423.382957537,26416340.617042467,2024,,0.0,162580219.2598781,0.0216969307097812,0,0,-26416340.617042463,Regular (<$250M)
1719529,i guess it's over,,1.0,72.47870655721968,71.47870655721968,2024,1.0,0.0,152957868.35562712,0.020802882925697,0,0,71.47870655721968,Regular (<$250M)
848538,Argylle,Action; Adventure; Comedy,96221061.0,33279642.877516657,62941418.12248334,2024,200000000.0,0.0,186237438.7544372,0.0496696811588018,0,0,-62941418.12248334,Regular (<$250M)
914206,The Beast,Science Fiction; Drama; Romance,760979.0,3934108.2058438063,3173129.2058438063,2024,7500000.0,0.0,156891904.08276436,0.0210401291130113,0,0,3173129.2058438063,Regular (<$250M)
973912,Cocorico,Comedy,18259571.0,7623753.597276848,10635817.402723152,2024,,0.0,160581549.4741974,0.021083507447797,0,0,-10635817.402723152,Regular (<$250M)
993784,Lisa Frankenstein,Horror; Comedy; Romance,9927714.0,5581030.66047564,4346683.33952436,2024,13400000.0,0.0,158538826.5373962,0.020802882925697,0,0,-4346683.33952436,Regular (<$250M)
1045770,Daaaaaalí!,Comedy; Fantasy; Drama,3.0,1742869.6871762923,1742866.6871762923,2024,6700000.0,0.0,154700665.56409684,0.020802882925697,0,0,1742866.6871762923,Regular (<$250M)
832262,Force of Nature: The Dry 2,Mystery; Thriller,5786313.0,6109534.188600946,323221.1886009462,2024,,0.0,159067330.0655215,0.021083507447797,0,0,323221.1886009462,Regular (<$250M)
969492,Land of Bad,Action; War; Thriller,7021101.0,2119829.772654795,4901271.227345205,2024,18000000.0,0.0,155077625.64957535,0.020802882925697,0,0,-4901271.227345205,Regular (<$250M)
1228891,Pegasus 2,Drama; Comedy; Adventure,466862668.0,172834319.2542805,294028348.7457195,2024,60000000.0,19876523.377359957,325792115.131201,0.051516533482227,1,0,-294028348.7457195,Blockbuster (>$400M)
634492,Madame Web,Action; Fantasy,100498764.0,87733956.38521178,12764807.61478822,2024,80000000.0,0.0,240691752.26213235,0.0282968211319675,0,0,-12764807.61478822,Regular (<$250M)
802219,Bob Marley: One Love,Music; History; Drama,180828556.0,57778043.82929814,123050512.17070186,2024,70000000.0,0.0,210735839.7062187,0.0231524054557425,0,0,-123050512.17070186,Regular (<$250M)
598387,The Tiger's Apprentice,Animation; Family; Fantasy,762183.0,12913488.077899512,12151305.077899512,2024,17000000.0,0.0,165871283.95482007,0.021011298917771,0,0,12151305.077899512,Regular (<$250M)
869291,Cuckoo,Horror; Mystery; Thriller,6680396.0,3300584.45730312,3379811.54269688,2024,7000000.0,0.0,156258380.33422366,0.020802882925697,0,0,-3379811.54269688,Regular (<$250M)
1012201,HAIKYU!! The Dumpster Battle,Animation; Comedy,100255784.0,16003811.51993838,84251972.48006162,2024,5000000.0,0.0,168961607.39685893,0.0216499477891591,0,0,-84251972.48006162,Regular (<$250M)
618588,Arthur the King,Adventure; Drama,40829138.0,13697368.45638799,27131769.54361201,2024,19000000.0,0.0,166655164.33330855,0.0209216666707987,0,0,-27131769.54361201,Regular (<$250M)
838209,Exhuma,Mystery; Horror; Thriller,97974828.0,7034211.448454198,90940616.5515458,2024,,0.0,159992007.32537475,0.021132290070586,0,0,-90940616.5515458,Regular (<$250M)
